date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2024-10-21,META,576.03,577.24,569.11,575.16,8171900,-0.87,-0.15103,574.385,1.341475329750855,2024-10-21,8171900,575.16
2024-10-22,META,574.29,583.53,572.12,582.01,8544500,7.72,1.34,577.9875,1.3693616674808662,2024-10-22,8544500,582.01
2024-10-23,META,579.97,585.0,562.5,563.69,14248419,-16.28,-2.81,572.79,1.2947809802963692,2024-10-23,14248419,563.69
2024-10-24,META,567.13,568.88,561.52,567.78,7184700,0.655,0.11461,566.3275,1.3114313629702004,2024-10-24,7184700,567.78
2024-10-25,META,573.93,581.29,571.72,573.25,11337900,-0.685,-0.11848,575.0475,1.333699723172122,2024-10-25,11337900,573.25
2024-10-28,META,582.0,583.75,574.12,578.16,10925131,-3.84,-0.65979,579.5075,1.3536883243771372,2024-10-28,10925131,578.16
2024-10-29,META,580.15,593.67,575.4,593.28,13019100,13.13,2.26,585.625,1.4152418172936003,2024-10-29,13019100,593.28
2024-10-30,META,600.98,601.2,589.38,591.8,26864925,-9.18,-1.53,595.84,1.4092167399446343,2024-10-30,26864925,591.8
2024-10-31,META,585.0,589.9,563.01,567.58,26838400,-17.42,-2.98,576.3725,1.3106171633284482,2024-10-31,26838400,567.58
2024-11-01,META,567.61,573.67,562.56,567.16,15303235,-0.445,-0.07927979,567.75,1.3089073440807688,2024-11-01,15303235,567.16
2024-11-04,META,564.1,568.69,557.89,560.68,12064601,-3.42,-0.60628,562.84,1.2825272756879986,2024-11-04,12064601,560.68
2024-11-05,META,567.3,573.48,566.67,572.43,9775400,5.13,0.90428,569.97,1.3303615046409378,2024-11-05,9775400,572.43
2024-11-06,META,562.75,573.0,555.17,572.05,18305429,9.3,1.65,565.7425,1.3288145253216088,2024-11-06,18305429,572.05
2024-11-07,META,576.89,594.8,575.21,591.7,14653708,14.81,2.57,584.65,1.4088096401237586,2024-11-07,14653708,591.7
2024-11-08,META,591.54,593.1,584.52,589.34,9415700,-2.2,-0.37191,589.625,1.3992020843510833,2024-11-08,9415700,589.34
2024-11-11,META,586.36,587.0,576.51,583.17,10209100,-3.19,-0.54403,583.26,1.3740840254030289,2024-11-11,10209100,583.17
2024-11-12,META,588.54,599.66,580.38,584.82,16287724,-3.72,-0.63207,588.35,1.3808011724474842,2024-11-12,16287724,584.82
2024-11-13,META,582.61,585.64,575.17,580.0,10757600,-2.61,-0.44798,580.855,1.3611789610812575,2024-11-13,10757600,580.0
2024-11-14,META,577.0,580.76,573.01,577.16,11053743,0.16,0.02772964,576.9825,1.3496173261683766,2024-11-14,11053743,577.16
2024-11-15,META,571.22,572.57,551.5,554.08,17712900,-17.14,-3.0,562.3425,1.2556586875101776,2024-11-15,17712900,554.08
2024-11-18,META,557.04,559.9,550.09,554.4,14346715,-2.64,-0.47393,555.3575,1.256961406936981,2024-11-18,14346715,554.4
2024-11-19,META,551.86,561.43,550.6,561.09,9522445,9.23,1.67,556.245,1.284196384953591,2024-11-19,9522445,561.09
2024-11-20,META,562.93,566.35,554.2,565.52,9797339,2.59,0.46009,562.25,1.302230907018401,2024-11-20,9797339,565.52
2024-11-21,META,569.52,570.0,549.05,563.09,11154749,-6.43,-1.13,562.915,1.2923383813711125,2024-11-21,11154749,563.09
2024-11-22,META,563.55,563.83,554.59,559.14,9164004,-4.41,-0.78254,560.2775,1.2762579384465074,2024-11-22,9164004,559.14
2024-11-25,META,562.1,572.59,556.39,565.11,13599830,3.01,0.53549,564.0475,1.3005617977528092,2024-11-25,13599830,565.11
2024-11-26,META,566.0,577.5,565.2,573.54,10356600,7.54,1.33,570.56,1.3348803126526625,2024-11-26,10356600,573.54
2024-11-27,META,574.89,574.98,564.1,569.2,7200228,-5.69,-0.98975,570.7925,1.3172121804266408,2024-11-27,7200228,569.2
2024-11-29,META,569.0,578.46,566.9,574.32,7130519,5.32,0.93497,572.17,1.3380556912554962,2024-11-29,7130519,574.32
2024-12-02,META,577.5,594.5,575.57,592.83,12522400,15.33,2.65,585.1,1.4134098680996585,2024-12-02,12522400,592.83
2024-12-03,META,595.0,614.2,591.25,613.65,14907200,18.65,3.13,603.525,1.4981680508060577,2024-12-03,14907200,613.65
2024-12-04,META,612.96,617.78,605.1,613.78,14697006,0.82,0.13378,612.405,1.4986972805731966,2024-12-04,14697006,613.78
